column_a,trans_id,account_id,type,operation,amount,balance,k_symbol,bank,account,year,month,day,date,fulldate,fulltime,fulldatewithtime
5803,T01602738,A00005442,Debit,Remittance to Another Bank,2070.0,33374.1, ,U.S. Bancorp,10828179,2013,7,8,2013-07-08,2013-07-08,14:07:35,2013-07-08T14:07:35
5804,T00483259,A00001644,Debit,Cash Withdrawal,7100.0,32542.5,,,,2013,7,8,2013-07-08,2013-07-08,12:58:21,2013-07-08T12:58:21
5805,T00382388,A00001299,Credit,Collection from Another Bank,3913.0,4113.0,,Bank of America,49405068,2013,7,8,2013-07-08,2013-07-08,13:51:15,2013-07-08T13:51:15
5806,T01029059,A00003514,Debit,Remittance to Another Bank,2266.0,16563.5,Household,TD Bank,48036253,2013,7,8,2013-07-08,2013-07-08,15:19:25,2013-07-08T15:19:25
5807,T01086851,A00003713,Debit,Cash Withdrawal,16400.0,42748.9,,,,2013,7,8,2013-07-08,2013-07-08,12:03:01,2013-07-08T12:03:01
5808,T00167891,A00000562,Credit,Credit in Cash,44285.0,67016.7,,,,2013,7,8,2013-07-08,2013-07-08,08:50:39,2013-07-08T08:50:39
5809,T00374668,A00001276,Debit,Remittance to Another Bank,3839.0,32044.5,Household,PNC Financial Services,19942432,2013,7,8,2013-07-08,2013-07-08,11:51:30,2013-07-08T11:51:30
5810,T00374596,A00001276,Credit,Credit in Cash,6774.0,35883.5,,,,2013,7,8,2013-07-08,2013-07-08,13:24:41,2013-07-08T13:24:41
5811,T02258777,A00007454,Credit,Credit in Cash,4166.0,29288.5,,,,2013,7,8,2013-07-08,2013-07-08,11:06:11,2013-07-08T11:06:11
5812,T00073954,A00000244,Debit,Cash Withdrawal,2100.0,29147.4,,,,2013,7,8,2013-07-08,2013-07-08,16:13:09,2013-07-08T16:13:09
5813,T00057512,A00000192,Debit,Remittance to Another Bank,3583.0,19035.9,Household,Goldman Sachs,70552640,2013,7,8,2013-07-08,2013-07-08,11:09:59,2013-07-08T11:09:59
5814,T00110790,A00000374,Debit,Cash Withdrawal,11600.0,31929.7,,,,2013,7,8,2013-07-08,2013-07-08,10:43:10,2013-07-08T10:43:10
5815,T00113001,A00000381,Credit,Credit in Cash,8209.0,9209.0,,,,2013,7,8,2013-07-08,2013-07-08,10:26:05,2013-07-08T10:26:05
5816,T00066005,A00000220,Credit,Collection from Another Bank,5271.0,16213.0,Old Age Pension,Goldman Sachs,9426391,2013,7,8,2013-07-08,2013-07-08,14:46:48,2013-07-08T14:46:48
5817,T00523624,A00001787,Credit,Credit in Cash,42248.0,62348.0,,,,2013,7,8,2013-07-08,2013-07-08,12:41:40,2013-07-08T12:41:40
5818,T00581778,A00001979,Debit,Remittance to Another Bank,2014.0,13978.6,,Bank of New York Mellon Corp.,32008636,2013,7,8,2013-07-08,2013-07-08,15:51:19,2013-07-08T15:51:19
5819,T00471054,A00001603,Debit,Cash Withdrawal,1900.0,26140.5,,,,2013,7,8,2013-07-08,2013-07-08,09:24:33,2013-07-08T09:24:33
5820,T00766568,A00002618,Credit,Collection from Another Bank,6559.0,26836.0,Old Age Pension,Wells Fargo & Co.,36180985,2013,7,8,2013-07-08,2013-07-08,08:13:31,2013-07-08T08:13:31
5821,T00771186,A00002632,Debit,Remittance to Another Bank,41.0,33221.9, ,Goldman Sachs,73459928,2013,7,8,2013-07-08,2013-07-08,15:19:37,2013-07-08T15:19:37
5822,T00660913,A00002256,Debit,Remittance to Another Bank,3152.0,17888.8,Household,Bank of New York Mellon Corp.,65441125,2013,7,8,2013-07-08,2013-07-08,09:01:15,2013-07-08T09:01:15
5823,T01855311,A00006281,Credit,Collection from Another Bank,10707.0,27718.3,,JPMorgan Chase,58915007,2013,7,8,2013-07-08,2013-07-08,12:38:19,2013-07-08T12:38:19
5824,T01855591,A00006281,Debit,Cash Withdrawal,500.0,27218.3,,,,2013,7,8,2013-07-08,2013-07-08,08:10:26,2013-07-08T08:10:26
5825,T01504621,A00005129,Debit,Cash Withdrawal,7200.0,30947.7,,,,2013,7,8,2013-07-08,2013-07-08,10:54:46,2013-07-08T10:54:46
5826,T00480365,A00001637,Debit,Remittance to Another Bank,2569.0,19146.3, ,Wells Fargo & Co.,10736680,2013,7,8,2013-07-08,2013-07-08,16:24:42,2013-07-08T16:24:42
5827,T00610231,A00002078,Credit,Credit in Cash,700.0,700.0,,,,2013,7,8,2013-07-08,2013-07-08,12:43:34,2013-07-08T12:43:34
5828,T00882368,A00003007,Credit,Credit in Cash,22452.0,58540.5,,,,2013,7,8,2013-07-08,2013-07-08,15:60:09,2013-07-08T15:60:09
5829,T01082387,A00003697,Credit,Credit in Cash,13067.0,42618.1,,,,2013,7,8,2013-07-08,2013-07-08,09:16:38,2013-07-08T09:16:38
5830,T00275682,A00000944,Credit,Credit in Cash,16927.0,58714.6,,,,2013,7,8,2013-07-08,2013-07-08,11:10:33,2013-07-08T11:10:33
5831,T00307236,A00001048,Credit,Collection from Another Bank,5993.0,19131.4,Old Age Pension,Bank of New York Mellon Corp.,69381344,2013,7,8,2013-07-08,2013-07-08,10:19:06,2013-07-08T10:19:06
5832,T00226805,A00000772,Debit,Remittance to Another Bank,660.0,30936.0, ,State Street Corp.,62614697,2013,7,8,2013-07-08,2013-07-08,13:19:19,2013-07-08T13:19:19
5833,T00228070,A00000774,Credit,Credit in Cash,8600.0,11505.9,,,,2013,7,8,2013-07-08,2013-07-08,14:45:27,2013-07-08T14:45:27
5834,T01048375,A00003586,Credit,Credit in Cash,12951.0,48692.0,,,,2013,7,8,2013-07-08,2013-07-08,14:07:11,2013-07-08T14:07:11
5835,T00366929,A00001247,Credit,Credit in Cash,10800.0,11100.0,,,,2013,7,8,2013-07-08,2013-07-08,16:56:07,2013-07-08T16:56:07
5836,T00757490,A00002584,Credit,Credit in Cash,200.0,200.0,,,,2013,7,8,2013-07-08,2013-07-08,14:08:06,2013-07-08T14:08:06
5837,T01571827,A00005343,Credit,Credit in Cash,4200.0,23937.4,,,,2013,7,8,2013-07-08,2013-07-08,12:01:28,2013-07-08T12:01:28
5838,T02776162,A00009188,Debit,Cash Withdrawal,5300.0,34443.8,,,,2013,7,8,2013-07-08,2013-07-08,15:20:36,2013-07-08T15:20:36
5839,T00893724,A00003047,Debit,Remittance to Another Bank,2316.0,15654.0,,Goldman Sachs,75409131,2013,7,8,2013-07-08,2013-07-08,15:27:29,2013-07-08T15:27:29
5840,T00505463,A00001726,Debit,Remittance to Another Bank,74.0,19412.2,Insurance Payment,Citigroup,89946835,2013,7,8,2013-07-08,2013-07-08,10:52:11,2013-07-08T10:52:11
5841,T00586733,A00001998,Credit,Credit in Cash,23468.0,24368.0,,,,2013,7,8,2013-07-08,2013-07-08,15:43:16,2013-07-08T15:43:16
5842,T00847088,A00002884,Debit,Cash Withdrawal,4600.0,29380.3,,,,2013,7,8,2013-07-08,2013-07-08,14:49:53,2013-07-08T14:49:53
5843,T00419284,A00001422,Credit,Collection from Another Bank,5842.0,17926.0,Old Age Pension,Morgan Stanley,60820615,2013,7,8,2013-07-08,2013-07-08,12:13:00,2013-07-08T12:13:00
5844,T00206631,A00000701,Credit,Credit in Cash,9900.0,13206.5,,,,2013,7,8,2013-07-08,2013-07-08,16:55:05,2013-07-08T16:55:05
5845,T00252723,A00000866,Debit,Remittance to Another Bank,465.0,22740.1,Household,State Street Corp.,81990486,2013,7,8,2013-07-08,2013-07-08,13:45:08,2013-07-08T13:45:08
5846,T00252867,A00000866,Debit,Remittance to Another Bank,504.0,22236.1,Insurance Payment,Bank of America,94022661,2013,7,8,2013-07-08,2013-07-08,12:05:59,2013-07-08T12:05:59
5847,T00251240,A00000862,Credit,Collection from Another Bank,44333.0,96526.2,,State Street Corp.,2834439,2013,7,8,2013-07-08,2013-07-08,08:23:30,2013-07-08T08:23:30
5848,T00251312,A00000862,Debit,Remittance to Another Bank,3122.0,93404.2,Household,JPMorgan Chase,95404332,2013,7,8,2013-07-08,2013-07-08,09:11:45,2013-07-08T09:11:45
5849,T00201784,A00000686,Credit,Credit in Cash,10533.0,45910.7,,,,2013,7,8,2013-07-08,2013-07-08,16:34:37,2013-07-08T16:34:37
5850,T03402671,A00011295,Credit,Credit in Cash,18347.0,40667.4,,,,2013,7,8,2013-07-08,2013-07-08,08:27:53,2013-07-08T08:27:53
5851,T00957196,A00003261,Credit,Credit in Cash,8766.0,8966.0,,,,2013,7,8,2013-07-08,2013-07-08,10:19:60,2013-07-08T10:19:60
5852,T00090689,A00000306,Credit,Credit in Cash,8600.0,17850.8,,,,2013,7,8,2013-07-08,2013-07-08,16:43:19,2013-07-08T16:43:19
5853,T00088989,A00000300,Credit,Collection from Another Bank,6892.0,7292.0,Old Age Pension,State Street Corp.,41047549,2013,7,8,2013-07-08,2013-07-08,09:18:03,2013-07-08T09:18:03
5854,T00929615,A00003168,Credit,Collection from Another Bank,6303.0,32515.0,Old Age Pension,JPMorgan Chase,54928976,2013,7,8,2013-07-08,2013-07-08,09:02:24,2013-07-08T09:02:24
5855,T00489457,A00001671,Credit,Collection from Another Bank,6567.0,20857.7,Old Age Pension,State Street Corp.,99452262,2013,7,8,2013-07-08,2013-07-08,16:59:47,2013-07-08T16:59:47
5856,T01042800,A00003566,Credit,Credit in Cash,7600.0,15951.7,,,,2013,7,9,2013-07-09,2013-07-09,10:26:04,2013-07-09T10:26:04
5857,T00655351,A00002241,Debit,Remittance to Another Bank,6545.0,29210.8,Household,Morgan Stanley,33408683,2013,7,9,2013-07-09,2013-07-09,11:07:45,2013-07-09T11:07:45
5858,T00695799,A00002379,Debit,Remittance to Another Bank,3190.0,24493.7,Household,JPMorgan Chase,13537359,2013,7,9,2013-07-09,2013-07-09,10:34:08,2013-07-09T10:34:08
5859,T00696169,A00002379,Debit,Cash Withdrawal,4700.0,27683.7,,,,2013,7,9,2013-07-09,2013-07-09,12:05:60,2013-07-09T12:05:60
5860,T02349971,A00007753,Debit,Cash Withdrawal,8400.0,22431.6,,,,2013,7,9,2013-07-09,2013-07-09,10:00:43,2013-07-09T10:00:43
5861,T01730430,A00005868,Credit,Credit in Cash,6217.0,31979.9,,,,2013,7,9,2013-07-09,2013-07-09,14:48:59,2013-07-09T14:48:59
5862,T00555747,A00001891,Credit,Credit in Cash,1800.0,25951.4,,,,2013,7,9,2013-07-09,2013-07-09,11:23:28,2013-07-09T11:23:28
5863,T00452729,A00001539,Credit,Credit in Cash,14458.0,28040.1,,,,2013,7,9,2013-07-09,2013-07-09,10:40:18,2013-07-09T10:40:18
5864,T01109738,A00003788,Debit,Cash Withdrawal,3000.0,22572.2,,,,2013,7,9,2013-07-09,2013-07-09,12:30:59,2013-07-09T12:30:59
5865,T00269819,A00000925,Credit,Credit in Cash,18500.0,64696.5,,,,2013,7,9,2013-07-09,2013-07-09,15:49:18,2013-07-09T15:49:18
5866,T00269891,A00000925,Debit,Remittance to Another Bank,5395.0,59301.5,Household,JPMorgan Chase,8015108,2013,7,9,2013-07-09,2013-07-09,16:35:13,2013-07-09T16:35:13
5867,T00298985,A00001019,Credit,Credit in Cash,19746.0,63358.2,,,,2013,7,9,2013-07-09,2013-07-09,16:45:21,2013-07-09T16:45:21
5868,T00338185,A00001147,Debit,Cash Withdrawal,21200.0,46080.2,,,,2013,7,9,2013-07-09,2013-07-09,16:18:49,2013-07-09T16:18:49
5869,T00333673,A00001134,Debit,Cash Withdrawal,11400.0,38210.3,,,,2013,7,9,2013-07-09,2013-07-09,08:04:60,2013-07-09T08:04:60
5870,T00649493,A00002219,Debit,Cash Withdrawal,23100.0,47545.0,,,,2013,7,9,2013-07-09,2013-07-09,09:41:05,2013-07-09T09:41:05
5871,T01076503,A00003678,Credit,Credit in Cash,8901.0,39616.2,,,,2013,7,9,2013-07-09,2013-07-09,12:25:59,2013-07-09T12:25:59
5872,T01075933,A00003675,Debit,Cash Withdrawal,62000.0,50343.2,,,,2013,7,9,2013-07-09,2013-07-09,08:34:12,2013-07-09T08:34:12
5873,T01075592,A00003675,Credit,Collection from Another Bank,46099.0,112343.2,,TD Bank,52950161,2013,7,9,2013-07-09,2013-07-09,11:37:14,2013-07-09T11:37:14
5874,T00133087,A00000446,Credit,Credit in Cash,24160.0,25260.0,,,,2013,7,9,2013-07-09,2013-07-09,13:41:00,2013-07-09T13:41:00
5875,T03284055,A00010911,Credit,Collection from Another Bank,21882.0,50917.1,,JPMorgan Chase,26012027,2013,7,9,2013-07-09,2013-07-09,11:30:35,2013-07-09T11:30:35
5876,T00393666,A00001338,Debit,Remittance to Another Bank,897.0,21413.2, ,PNC Financial Services,42143994,2013,7,9,2013-07-09,2013-07-09,12:26:41,2013-07-09T12:26:41
5877,T00532731,A00001815,Credit,Credit in Cash,17904.0,55941.0,,,,2013,7,9,2013-07-09,2013-07-09,11:25:03,2013-07-09T11:25:03
5878,T00347743,A00001179,Debit,Cash Withdrawal,3760.0,19392.4,,,,2013,7,9,2013-07-09,2013-07-09,15:51:07,2013-07-09T15:51:07
5879,T00356153,A00001207,Credit,Credit in Cash,19090.0,46114.6,,,,2013,7,9,2013-07-09,2013-07-09,16:23:58,2013-07-09T16:23:58
5880,T00783369,A00002670,Debit,Remittance to Another Bank,3978.0,54657.8,Household,JPMorgan Chase,38848883,2013,7,9,2013-07-09,2013-07-09,08:12:30,2013-07-09T08:12:30
5881,T03302713,A00010973,Debit,Cash Withdrawal,3700.0,68993.5,,,0,2013,7,9,2013-07-09,2013-07-09,09:11:01,2013-07-09T09:11:01
5882,T02862165,A00009472,Credit,Credit in Cash,41307.0,42107.0,,,,2013,7,9,2013-07-09,2013-07-09,13:56:42,2013-07-09T13:56:42
5883,T00147954,A00000494,Debit,Cash Withdrawal,34200.0,54825.8,,,,2013,7,9,2013-07-09,2013-07-09,10:43:37,2013-07-09T10:43:37
5884,T00150862,A00000504,Credit,Collection from Another Bank,3463.0,11489.0,,Citigroup,99633556,2013,7,9,2013-07-09,2013-07-09,13:27:55,2013-07-09T13:27:55
5885,T00119514,A00000401,Debit,Remittance to Another Bank,3600.0,45890.6,Household,JPMorgan Chase,66742342,2013,7,9,2013-07-09,2013-07-09,16:31:40,2013-07-09T16:31:40
5886,T00511415,A00001750,Debit,Remittance to Another Bank,5517.0,43917.6, ,PNC Financial Services,16547310,2013,7,9,2013-07-09,2013-07-09,15:10:19,2013-07-09T15:10:19
5887,T00542294,A00001844,Debit,Remittance to Another Bank,2161.0,15288.3,,Citigroup,32871842,2013,7,9,2013-07-09,2013-07-09,09:31:57,2013-07-09T09:31:57
5888,T01614714,A00005483,Credit,Collection from Another Bank,16002.0,58155.1,,TD Bank,6313664,2013,7,9,2013-07-09,2013-07-09,12:10:09,2013-07-09T12:10:09
5889,T00400974,A00001366,Debit,Remittance to Another Bank,4773.0,35675.0,Household,Wells Fargo & Co.,26513684,2013,7,9,2013-07-09,2013-07-09,09:03:54,2013-07-09T09:03:54
5890,T00313981,A00001071,Debit,Cash Withdrawal,33500.0,57118.4,,,,2013,7,9,2013-07-09,2013-07-09,14:54:58,2013-07-09T14:54:58
5891,T00754433,A00002574,Debit,Cash Withdrawal,4600.0,33039.9,,,,2013,7,9,2013-07-09,2013-07-09,12:35:29,2013-07-09T12:35:29
5892,T00790829,A00002697,Credit,Credit in Cash,6224.0,6424.0,,,,2013,7,9,2013-07-09,2013-07-09,11:41:60,2013-07-09T11:41:60
5893,T01135753,A00003882,Credit,Credit in Cash,500.0,500.0,,,,2013,7,9,2013-07-09,2013-07-09,12:18:07,2013-07-09T12:18:07
5894,T00293966,A00001005,Credit,Collection from Another Bank,34483.0,73509.5,,TD Bank,48252707,2013,7,9,2013-07-09,2013-07-09,13:04:42,2013-07-09T13:04:42
5895,T00332451,A00001132,Credit,Collection from Another Bank,48098.0,77520.1,,Capital One,32223415,2013,7,9,2013-07-09,2013-07-09,11:23:24,2013-07-09T11:23:24
5896,T00260358,A00000892,Credit,Collection from Another Bank,6177.0,25608.0,Old Age Pension,Goldman Sachs,90831237,2013,7,9,2013-07-09,2013-07-09,11:27:14,2013-07-09T11:27:14
5897,T00259754,A00000890,Credit,Credit in Cash,7041.0,30222.7,,,,2013,7,9,2013-07-09,2013-07-09,16:58:31,2013-07-09T16:58:31
5898,T00265378,A00000907,Credit,Credit in Cash,300.0,300.0,,,,2013,7,9,2013-07-09,2013-07-09,12:13:31,2013-07-09T12:13:31
5899,T01068719,A00003651,Debit,Remittance to Another Bank,2728.0,23288.6,Household,State Street Corp.,29599017,2013,7,9,2013-07-09,2013-07-09,12:08:35,2013-07-09T12:08:35
5900,T00594237,A00002023,Debit,Remittance to Another Bank,1052.0,31158.5,Insurance Payment,Bank of New York Mellon Corp.,74848830,2013,7,9,2013-07-09,2013-07-09,16:47:41,2013-07-09T16:47:41
5901,T00858607,A00002926,Debit,Remittance to Another Bank,868.0,42948.6,Insurance Payment,Wells Fargo & Co.,88491463,2013,7,9,2013-07-09,2013-07-09,09:23:48,2013-07-09T09:23:48
5902,T00858391,A00002926,Credit,Credit in Cash,10584.0,43816.6,,,,2013,7,9,2013-07-09,2013-07-09,11:30:49,2013-07-09T11:30:49
5903,T00858269,A00002925,Debit,Cash Withdrawal,5800.0,25759.9,,,,2013,7,9,2013-07-09,2013-07-09,09:58:20,2013-07-09T09:58:20
5904,T00908692,A00003096,Credit,Credit in Cash,20684.0,21684.0,,,,2013,7,9,2013-07-09,2013-07-09,12:33:27,2013-07-09T12:33:27
5905,T01208552,A00004134,Debit,Remittance to Another Bank,5932.0,28173.4,Household,Charles Schwab Corp.,37454885,2013,7,9,2013-07-09,2013-07-09,15:53:14,2013-07-09T15:53:14
5906,T01214922,A00004159,Credit,Credit in Cash,200.0,200.0,,,,2013,7,9,2013-07-09,2013-07-09,12:15:51,2013-07-09T12:15:51
5907,T00207343,A00000704,Debit,Remittance to Another Bank,2141.0,29170.1,Household,Goldman Sachs,15132719,2013,7,9,2013-07-09,2013-07-09,16:54:31,2013-07-09T16:54:31
5908,T00375183,A00001277,Credit,Collection from Another Bank,6248.0,7248.0,Old Age Pension,Goldman Sachs,36786365,2013,7,9,2013-07-09,2013-07-09,12:01:44,2013-07-09T12:01:44
5909,T01091941,A00003734,Credit,Credit in Cash,4939.0,33994.2,,,,2013,7,9,2013-07-09,2013-07-09,12:39:13,2013-07-09T12:39:13
5910,T02256225,A00007445,Debit,Cash Withdrawal,2800.0,79322.4,,,0,2013,7,9,2013-07-09,2013-07-09,13:43:55,2013-07-09T13:43:55
5911,T00059105,A00000197,Debit,Cash Withdrawal,1800.0,71201.3,,,,2013,7,9,2013-07-09,2013-07-09,08:14:45,2013-07-09T08:14:45
5912,T00063719,A00000212,Credit,Collection from Another Bank,49590.0,76391.2,,Goldman Sachs,58325630,2013,7,9,2013-07-09,2013-07-09,10:17:17,2013-07-09T10:17:17
5913,T00523201,A00001786,Credit,Credit in Cash,17874.0,42008.4,,,,2013,7,9,2013-07-09,2013-07-09,15:58:03,2013-07-09T15:58:03
5914,T00579452,A00001972,Debit,Remittance to Another Bank,2736.0,23461.0,Household,State Street Corp.,67027497,2013,7,9,2013-07-09,2013-07-09,16:07:13,2013-07-09T16:07:13
5915,T00581706,A00001979,Credit,Collection from Another Bank,3021.0,16999.6,,Bank of New York Mellon Corp.,38265723,2013,7,9,2013-07-09,2013-07-09,09:17:29,2013-07-09T09:17:29
5916,T00581029,A00001978,Credit,Collection from Another Bank,34202.0,35102.0,,Capital One,78523957,2013,7,9,2013-07-09,2013-07-09,10:21:20,2013-07-09T10:21:20
5917,T00494948,A00001688,Credit,Collection from Another Bank,5439.0,27995.0,Old Age Pension,TD Bank,99495708,2013,7,9,2013-07-09,2013-07-09,15:29:46,2013-07-09T15:29:46
5918,T00699299,A00002393,Debit,Remittance to Another Bank,4292.0,26719.6,Household,Morgan Stanley,70831024,2013,7,9,2013-07-09,2013-07-09,08:35:08,2013-07-09T08:35:08
5919,T00771042,A00002632,Credit,Credit in Cash,14264.0,47485.9,,,,2013,7,9,2013-07-09,2013-07-09,08:35:03,2013-07-09T08:35:03
5920,T03123075,A00010364,Debit,Cash Withdrawal,600.0,38975.3,,,0,2013,7,9,2013-07-09,2013-07-09,12:02:49,2013-07-09T12:02:49
5921,T01530990,A00005215,Credit,Credit in Cash,15487.0,15687.0,,,,2013,7,9,2013-07-09,2013-07-09,16:37:04,2013-07-09T16:37:04
5922,T00005523,A00000023,Credit,Credit in Cash,22088.0,50759.8,,,,2013,7,9,2013-07-09,2013-07-09,11:55:28,2013-07-09T11:55:28
5923,T00480293,A00001637,Debit,Remittance to Another Bank,774.0,18372.3,Household,Morgan Stanley,47292917,2013,7,9,2013-07-09,2013-07-09,12:06:18,2013-07-09T12:06:18
5924,T00527678,A00001801,Debit,Remittance to Another Bank,3419.0,52208.9, ,State Street Corp.,80957543,2013,7,9,2013-07-09,2013-07-09,10:40:54,2013-07-09T10:40:54
5925,T00612393,A00002087,Credit,Credit in Cash,29416.0,89032.3,,,,2013,7,9,2013-07-09,2013-07-09,15:12:49,2013-07-09T15:12:49
5926,T00882512,A00003007,Debit,Remittance to Another Bank,1405.0,57135.5, ,Morgan Stanley,5890685,2013,7,9,2013-07-09,2013-07-09,10:35:47,2013-07-09T10:35:47
5927,T01084403,A00003704,Credit,Collection from Another Bank,6242.0,21466.7,Old Age Pension,JPMorgan Chase,11927444,2013,7,9,2013-07-09,2013-07-09,09:05:44,2013-07-09T09:05:44
5928,T01080844,A00003691,Credit,Collection from Another Bank,6540.0,30039.1,Old Age Pension,Charles Schwab Corp.,86339687,2013,7,9,2013-07-09,2013-07-09,10:50:35,2013-07-09T10:50:35
5929,T01142909,A00003909,Debit,Remittance to Another Bank,713.0,31017.5, ,TD Bank,5039710,2013,7,9,2013-07-09,2013-07-09,16:17:22,2013-07-09T16:17:22
5930,T01142837,A00003909,Debit,Remittance to Another Bank,8279.0,31730.5,Household,State Street Corp.,4480547,2013,7,9,2013-07-09,2013-07-09,09:56:13,2013-07-09T09:56:13
5931,T00304967,A00001039,Debit,Cash Withdrawal,3500.0,23012.4,,,,2013,7,9,2013-07-09,2013-07-09,14:40:32,2013-07-09T14:40:32
5932,T01162319,A00003980,Credit,Credit in Cash,8555.0,40952.0,,,,2013,7,9,2013-07-09,2013-07-09,15:58:15,2013-07-09T15:58:15
5933,T02841112,A00009403,Credit,Credit in Cash,35840.0,91115.4,,,,2013,7,9,2013-07-09,2013-07-09,08:46:33,2013-07-09T08:46:33
5934,T00364801,A00001239,Debit,Cash Withdrawal,100.0,20804.0,,,,2013,7,9,2013-07-09,2013-07-09,10:54:10,2013-07-09T10:54:10
5935,T00401118,A00001366,Debit,Remittance to Another Bank,1.0,40448.0,Insurance Payment,Bank of New York Mellon Corp.,48775595,2013,7,9,2013-07-09,2013-07-09,15:18:26,2013-07-09T15:18:26
5936,T00719275,A00002464,Credit,Credit in Cash,11696.0,19393.0,,,,2013,7,9,2013-07-09,2013-07-09,14:12:10,2013-07-09T14:12:10
5937,T00286367,A00000982,Debit,Remittance to Another Bank,192.0,19639.6, ,PNC Financial Services,19998705,2013,7,9,2013-07-09,2013-07-09,16:19:29,2013-07-09T16:19:29
5938,T00292204,A00001000,Debit,Remittance to Another Bank,1475.0,87570.5, ,Bank of America,8467102,2013,7,9,2013-07-09,2013-07-09,15:09:48,2013-07-09T15:09:48
5939,T00292276,A00001000,Debit,Remittance to Another Bank,2852.0,89045.5,Insurance Payment,PNC Financial Services,62838387,2013,7,9,2013-07-09,2013-07-09,09:43:57,2013-07-09T09:43:57
5940,T01132813,A00003871,Debit,Remittance to Another Bank,1505.0,20520.8, ,JPMorgan Chase,64580011,2013,7,9,2013-07-09,2013-07-09,15:30:49,2013-07-09T15:30:49
5941,T00756511,A00002581,Debit,Cash Withdrawal,19800.0,48986.6,,,,2013,7,9,2013-07-09,2013-07-09,09:42:58,2013-07-09T09:42:58
5942,T00738405,A00002523,Credit,Collection from Another Bank,3023.0,15983.7,,U.S. Bancorp,42003387,2013,7,9,2013-07-09,2013-07-09,08:57:42,2013-07-09T08:57:42
5943,T00589570,A00002008,Credit,Credit in Cash,12440.0,44882.0,,,,2013,7,9,2013-07-09,2013-07-09,14:27:06,2013-07-09T14:27:06
5944,T02775802,A00009188,Debit,Remittance to Another Bank,471.0,33972.8, ,Wells Fargo & Co.,11309677,2013,7,9,2013-07-09,2013-07-09,10:16:07,2013-07-09T10:16:07
5945,T00846872,A00002884,Debit,Remittance to Another Bank,3854.0,25526.3,Household,Bank of New York Mellon Corp.,41624492,2013,7,9,2013-07-09,2013-07-09,11:15:31,2013-07-09T11:15:31
5946,T00846085,A00002881,Debit,Remittance to Another Bank,4639.0,24339.5,Household,State Street Corp.,90429490,2013,7,9,2013-07-09,2013-07-09,08:59:56,2013-07-09T08:59:56
5947,T00845574,A00002880,Credit,Credit in Cash,17287.0,17887.0,,,,2013,7,9,2013-07-09,2013-07-09,16:34:52,2013-07-09T16:34:52
5948,T00415288,A00001411,Credit,Credit in Cash,600.0,600.0,,,,2013,7,9,2013-07-09,2013-07-09,08:33:17,2013-07-09T08:33:17
5949,T01111529,A00003796,Credit,Credit in Cash,15575.0,37358.2,,,,2013,7,9,2013-07-09,2013-07-09,13:30:38,2013-07-09T13:30:38
